-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18985	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14475	methylmalonyl-CoA mutase family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02075	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02245	ABC transporter permease
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18910	catechol 2,3-dioxygenase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12655	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14685	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05845	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14160	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15215	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS07205	ferrous iron transport protein B
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12460	metalloregulator ArsR/SmtB family transcription factor
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23285	GGDEF domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08390	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10915	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01820	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS04820	fluoride efflux transporter CrcB
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS07420	MerR family transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15610	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12960	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14735	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18845	FHA domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS07780	DUF11 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13915	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19455	integron integrase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21205	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15560	DUF2090 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17175	DUF882 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21870	MATE family efflux transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11920	acetoacetyl-CoA reductase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10900	conjugal transfer protein TrbC
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22020	transporter substrate-binding domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS07410	DUF4440 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22965	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09565	GTP 3,8-cyclase MoaA
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12035	phosphoketolase family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23075	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16005	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS00400	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19070	PAS domain S-box protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23000	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13955	AMP-binding protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14400	DUF4148 domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS11855	ATPase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14740	helix-turn-helix domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14825	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01910	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS09040	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16670	site-specific integrase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22825	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS03610	alanine dehydrogenase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23005	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18935	SDR family oxidoreductase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21680	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21935	IS1380 family transposase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS20970	type II toxin-antitoxin system VapC family toxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10470	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17770	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10620	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS01395	diguanylate cyclase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS05915	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12735	NRDE family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS19270	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23115	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10880	type II toxin-antitoxin system MqsA family antitoxin
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21120	MFS transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13895	Hsp20/alpha crystallin family protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS10820	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS15875	glycine zipper 2TM domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS16675	TIGR00730 family Rossman fold protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS22950	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12405	EAL domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13005	MFS transporter
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13070	FHA domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS17070	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS18825	EAL domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS08205	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS14920	cytoplasmic protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS21865	SnoaL-like domain-containing protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS13980	GntR family transcriptional regulator
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS02210	succinate dehydrogenase, cytochrome b556 subunit
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS23185	hypothetical protein
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12475	efflux RND transporter permease subunit
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS04425	FAD-containing oxidoreductase
-	-	-	-	-	-	-	-	-	-	-	-	-	-	THIX_RS12175	IS3 family transposase
-	-	-	-	-	-	-	-	GO948_RS02215	helix-turn-helix domain-containing protein	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18790	heavy metal translocating P-type ATPase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS00980	hypothetical protein	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18595	recombinase family protein	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18605	AAA family ATPase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS04415	IS5 family transposase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18610	DDE-type integrase/transposase/recombinase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS15230	IS21 family transposase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS07550	hypothetical protein	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18590	c-type cytochrome	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18585	lipoprotein signal peptidase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18580	heavy metal translocating P-type ATPase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18600	TniQ family protein	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS04520	IS21 family transposase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS15235	diguanylate cyclase	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS18575	Cd(II)/Pb(II)-responsive transcriptional regulator	-	-	-	-	-	-
-	-	-	-	-	-	-	-	GO948_RS15265	hypothetical protein	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18805	methyltransferase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18860	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19385	Crp/Fnr family transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19375	arsenic transporter	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18745	conjugal transfer protein TrbC	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19470	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19065	TlpA family protein disulfide reductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18945	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18845	helix-turn-helix domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19095	multicopper oxidase domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19325	uroporphyrinogen-III C-methyltransferase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19620	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19175	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19705	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18835	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19635	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19155	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19010	mercury resistance system periplasmic binding protein MerP	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19165	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19630	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19495	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19660	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19670	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19695	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18885	transposase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19560	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19035	heavy metal-responsive transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18740	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19180	YHS domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19530	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19430	c-type cytochrome	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19140	glycosyl hydrolase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19520	AlpA family phage regulatory protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19390	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18700	type IV secretion system protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19220	DJ-1/PfpI family protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19455	sigma-54-dependent Fis family transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18990	IS30 family transposase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18980	DUF302 domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19110	heavy metal response regulator transcription factor	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19500	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19585	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19580	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19120	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19330	ferredoxin family protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19685	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19125	electron transporter RnfE	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18750	BrnT family toxin	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18855	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19310	phosphoadenylyl-sulfate reductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18955	AbrB/MazE/SpoVT family DNA-binding domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19115	heavy metal sensor histidine kinase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19645	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18920	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19070	protein-disulfide reductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19285	phosphatase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19255	IS1182-like element ISThsp22 family transposase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19040	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19345	arsenate reductase ArsC	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19535	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19590	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19680	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19465	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19135	heavy metal translocating P-type ATPase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19170	DUF3141 domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18765	BrnT family toxin	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19365	CoA-disulfide reductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19600	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19540	endonuclease	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19570	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18775	helix-turn-helix domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18825	P-type conjugative transfer ATPase TrbB	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18850	relaxase/mobilization nuclease domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18925	nucleotidyl transferase AbiEii/AbiGii toxin family protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18840	addiction module toxin RelE	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19720	helix-turn-helix domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19355	arsenical pump-driving ATPase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19395	molybdopterin molybdotransferase MoeA	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19550	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19625	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19265	response regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19210	enoyl-CoA hydratase/isomerase family protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19575	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18735	conjugal transfer protein TrbD	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19545	single-stranded DNA-binding protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18815	putative addiction module antidote protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19160	two pore domain potassium channel family protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19690	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19295	sulfite exporter TauE/SafE family protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19360	arsenate reductase ArsC	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19715	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19060	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18940	DUF4143 domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19215	SDR family NAD(P)-dependent oxidoreductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19425	metalloregulator ArsR/SmtB family transcription factor	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18820	AAA family ATPase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18900	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19200	type II toxin-antitoxin system RelE/ParE family toxin	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18930	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19490	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18790	DUF1738 domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18830	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19235	MerR family transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19260	Spy/CpxP family protein refolding chaperone	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19650	TraM recognition domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19080	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19335	SidA/IucD/PvdA family monooxygenase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18970	IS630 family transposase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19655	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19710	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19610	tyrosine-type recombinase/integrase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19505	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19445	PhnD/SsuA/transferrin family substrate-binding protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19145	thiol:disulfide interchange protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19185	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19305	DUF934 domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18975	winged helix-turn-helix transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18770	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19150	TlpA family protein disulfide reductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19020	Hg(II)-responsive transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18800	DNA primase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18695	conjugal transfer protein TrbG	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19030	glutaredoxin	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19595	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19205	helix-turn-helix transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18895	pilus assembly protein PilN	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19370	CBS domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19100	copper resistance protein B	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19085	TlpA family protein disulfide reductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18915	tyrosine-type recombinase/integrase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19435	arsenate reductase (azurin) large subunit	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19480	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19555	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19075	disulfide bond formation protein DsbD	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19320	sulfate adenylyltransferase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19605	tyrosine-type recombinase/integrase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19015	mercuric ion transporter MerT	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19475	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19280	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18890	type 4b pilus protein PilO2	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18715	P-type conjugative transfer protein TrbL	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19450	HAMP domain-containing histidine kinase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19415	nitroreductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19515	DUF1376 domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18810	type II toxin-antitoxin system RelE/ParE family toxin	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18760	peptidase S26	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18865	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18780	EAL domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19025	cytochrome C biogenesis protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19005	organomercurial transporter MerC	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19250	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19565	YqaE/Pmp3 family membrane protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18985	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19340	helix-turn-helix transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19615	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18720	P-type conjugative transfer protein TrbJ	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19300	nitrite reductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19485	IS1182 family transposase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18795	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19000	mercury(II) reductase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19700	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS08550	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18880	IS21-like element ISThsp10 family transposase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19400	GTP 3,8-cyclase MoaA	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18710	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19130	DUF302 domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18965	transposase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19440	arsenate reductase (azurin) small subunit	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19640	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19105	copper resistance system multicopper oxidase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19460	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19665	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18690	conjugal transfer protein TrbI	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19290	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19405	winged helix-turn-helix transcriptional regulator	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18960	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18905	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18725	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18870	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18910	transglycosylase SLT domain-containing protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18935	AAA family ATPase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18950	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS18995	group II intron reverse transcriptase/maturase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19230	IS5 family transposase	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19090	hypothetical protein	-	-
-	-	-	-	-	-	-	-	-	-	-	-	GO985_RS19240	heavy metal translocating P-type ATPase	-	-
